type,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GOBP,Axoneme assembly,6.95959606504439e-06,0.0088282476085088,0.595248196355112,1.74947502210015,1,81,DRC1|DNAH17|DNAH5|DNAH2|CFAP100|CCDC65|RP1|DNAH8|LRGUK|DNAI2|CFAP43|DNAI3|RSPH6A|CFAP74|DNAI1|DNAJB13|ODAD2|NEURL1|SPAG6|DNAAF8|CFAP46|RSPH9|SPEF1|IQCG|CFAP97D1|CFAP206|TTLL1|FOXJ1|ODAD1|DRC7|LRRC49|RSPH1|HYDIN
GOBP,Calcium ion transmembrane transport,0.000300206141550531,0.0360660049116298,0.452504408900565,1.40858109033192,89,287,SLN|SLC8A2|PKD1L3|ATP2C2|CACNG7|TRPV4|THY1|PLCG2|GRIN2A|CACNA1B|PKD2L2|CACNG5|F2|SLC8A3|NOS1AP|UBASH3B|TRPM3|DRD3|PDE4D|GRIN3A|MRLN|NPPA|CACNA2D2|HTR2C|ATP2B2|TRPM1|OPRM1|RYR2|MCOLN3|GRIN3B|ATP2A1|MCOLN2|CACNA1G|SLC24A1|BDKRB1|PKD1L1|TRPC5|JPH4|GRIN2D|JPH3|TRPC7|CCL3|GEM|STAC3|PTPN6|NALF1|CHRNA7|CCR5|CACNA1E|HAP1|CCR7|ATP1B1|OPRL1|RAMP3|CACNA1F|NTSR1|NPSR1|CACNG4|FGF2|CACNB2|JPH2|RYR1|SLC8A1|ITPR1|CD19|CALCR|TRPM8|CACNA1I|WNT3A|CACNG3|CACNG2|TRPV2|PRKCE|AKAP6|CDK5|CACNB4|MCU|GPER1|IL13|RYR3|GRIN2B|SLC24A3|CACNG8|TRPM4|EHD3|NOS1|PLA2G6|GRIN2C|HPCA|TMC1|CACNA1D|PRKD1|HTR2A|LIME1|ATP2B3|NCS1|CHRNA10|P2RX1|CXCL10|STRIT1|CASQ1|PKDREJ
GOBP,Cartilage development,0.000214452058237137,0.0344712043205954,0.486309858643375,1.49518033224799,63,183,GREM1|COL2A1|BGN|COMP|FGF9|TRPV4|CYTL1|GDF5|TGFBI|BMP6|CNMD|HMGA2|WNT9A|SCX|NKX3-2|SMPD3|BMP2|FGF18|WNT5B|NPPC|NOG|PTH|SNORC|HYAL3|COL1A1|GDF6|COL3A1|SOX9|AXIN2|MSX2|THBS3|CCN2|EPYC|HAND1|MDK|CHRDL2|HES5|FGFR3|DLX2|BARX2|EXT1|FGF2|RFLNA|ECM1|CCN1|BMP8A|CHADL|WNT7B|SOX5|PTHLH|COL27A1|CHST11|TIMP1|COL11A2|SATB2|CD44|CCN4|LOXL2|HYAL1|MATN1|RUNX1|MMP13|GLI3
GOBP,Chloride transmembrane transport,0.000305644109420591,0.0360660049116298,0.586316729610148,1.68559524384295,85,63,GLRA1|CFTR|SLC26A5|ANO1|SLC4A1|SLC12A8|GABRB3|SLC12A1|SLC12A3|SLC26A8|GABRR3|GABRR1|GABRG3|ANO3|SLC26A3|GLRB|ANO4|CLCN1|GABRA1|GLRA3|GABRA3|ANO7|SLC6A1|SLC26A9|SLC12A5|GLRA2
GOBP,Chondrocyte differentiation,1.70766193758154e-05,0.0136138746686414,0.565920609451695,1.69695413532408,4,107,GREM1|COL2A1|COMP|FGF9|CYTL1|GDF5|TGFBI|BMP6|HMGA2|WNT9A|SCX|NKX3-2|SMPD3|BMP2|FGF18|WNT5B|NPPC|PTH|GDF6|COL3A1|SOX9|AXIN2|MSX2|CCN2|MDK|HES5|FGFR3|EXT1|RFLNA|ECM1|CHADL|SOX5|PTHLH|COL27A1|CHST11|CCN4|LOXL2|MATN1|RUNX1|GLI3
GOBP,Cilium movement,3.35747356828933e-06,0.00571829131955714,0.562671902602636,1.72357299498486,0,165,DRC1|DNAH17|SLC9C1|CFAP61|LDHC|DNAH11|DNAH5|TAC4|ENKUR|CABYR|CFAP100|CCDC65|CCR6|EFCAB9|DNAI2|CFAP43|DNAI3|RSPH6A|DNAH9|KLC3|ADCY10|PRDM14|QRICH2|DNAI1|SLC9B1|ROPN1L|NEK10|CATSPERD|TCTE1|SLC9B2|SLC26A8|TTC29|ODAD2|TACR3|TTC21A|SLC22A14|PGAM4|TTLL8|RNASE10|NEURL1|SPAG6|CFAP46|ATP1A4|TEKT5|PRSS55|RSPH9|SPEF1|IQCG|CFAP97D1|CFAP221|CFAP206|TEKT1|MAFIP|TTLL1|ODAD1|DRC7|CACNA1I
GOBP,Cilium or flagellum dependent cell motility,3.38093692524072e-06,0.00571829131955714,0.588814682414022,1.78632490524493,0,132,DRC1|DNAH17|SLC9C1|LDHC|DNAH11|DNAH5|DNAH2|DNAH3|TAC4|ENKUR|CCDC65|DNAH8|CCR6|EFCAB9|CFAP43|DNAI3|RSPH6A|KLC3|PRDM14|QRICH2|DNAI1|SLC9B1|ROPN1L|CATSPERD|TCTE1|SLC9B2|SLC26A8|TACR3|TTC21A|SLC22A14|PGAM4|TTLL8|RNASE10|NEURL1|SPAG6|CFAP46|ATP1A4|TEKT5|PRSS55|RSPH9|IQCG|CFAP97D1|CFAP206|TEKT1|MAFIP|TTLL1|DRC7|CACNA1I
GOBP,Collagen fibril organization,0.000153533045310101,0.029962564303979,0.603894461404524,1.72786201351707,42,60,GREM1|COL2A1|TLL2|DPT|COMP|FMOD|COLGALT2|SCX|ADAMTS3|ADAMTS14|LUM|COL14A1|COL1A1|COL3A1|LOXL1|COL5A1|OPTC|EXT1|TLL1|CHADL|TGFB2|COL5A2|CYP1B1|COL11A2|LOXL2|COL1A2|DDR2|LOX|LOXL3|EFEMP2|SERPINF2|FKBP10|P4HA1
GOBP,Cytolysis,0.000145870940685229,0.029962564303979,-0.642340933633717,-2.10130780455969,7,21,CR1|GZMB|GZMA|PRF1|GZMM|GZMH|C7|C6
GOBP,Dendrite extension,0.000530576878299406,0.0481079803244618,0.654304626721769,1.74338315301764,138,34,SYT2|CACNG7|SYT4|OSTN|RIMS1|UNC13A|CPNE9|CPNE5|RIMS2|CDKL3|PRKN|NEDD4L|SYT1|RASAL1|SMURF1|SYT17|SH3GL2|AUTS2
GOBP,Detection of abiotic stimulus,0.000247219625851722,0.0360660049116298,0.520458571515802,1.57527030362225,72,126,PKD1L3|MMP24|TAC1|RP1|ANO1|PKD2L2|CALCA|ADGRV1|OPN1SW|GUCY2D|TRPM3|PDC|ATP8A2|GRK7|PDE6C|RS1|ABCA4|PKD1L1|TULP1|ANO3|AIPL1|PRPH2|PHF24|KCNQ1|EPHB1|LHFPL5|SERPINE2|CACNA1F|NTSR1|GNGT1|NGFR|KCNK4|TNF|PLEKHB1|RRH|SEMA5B|TRPM8|RPE65|GNAT2|EYS|ASIC2|TMC1|HTR2A|CHRNA10|PKDREJ|SCN1A|GRK4|HPN|TRPC3|ROM1|WHRN|REEP6|RGS9BP
GOBP,Endothelium development,0.000404040404040404,0.0424603059322933,-0.328579018081307,-1.52583016830707,1,124,SOX18|ROBO4|GJA4|CDH5|TIE1|S1PR1|FOXC2|KDR|SCUBE1|MARVELD2|HPSE|VEGFA|CLDN5|SOX17|NOTCH4|CD34|HAPLN2|EDNRB|ACVR2B|COL18A1|SMAD4|JAG1|BTG1|NR2F2|FASN|ATOH8|RAPGEF3|VEZF1|ROCK2|NOTCH1|ADD1|FOXJ2|HOXA13|ACVRL1
GOBP,External encapsulating structure organization,0.000203437764719223,0.0344712043205954,0.452409472584728,1.40966048899948,60,300,GREM1|NPHS1|COL2A1|ADTRP|TLL2|DPT|MMP10|MMP24|NTNG1|COMP|MIA|CTSG|CTSV|FMOD|SPINT1|COL23A1|TPSAB1|COL8A1|TGFBI|ADAMTS16|IL6|MMP3|SMOC1|ADAMTSL5|ADAMTS18|COLGALT2|TNFRSF11B|ZNF469|SCX|ADAMTS17|COL9A2|ADAMTS3|SMOC2|CAPG|CPB2|ADAMTS14|THSD4|SMPD3|BMP2|LUM|FERMT1|MPZL3|MMP23B|COL8A2|MMP1|IMPG1|IBSP|TGM3|COL14A1|COL1A1|COL3A1|SOX9|KLK4|MMP20|LOXL1|ADAMTS1|CCN2|FAP|COL5A1|SPOCK2|OPTC|EXT1|ADAMTS6|TLL1|CCDC80|ADAMTS8|EGFLAM|MYO1E|MMP21|COL10A1|CCN1|ELN|TNF|MFAP4|CRISPLD2|CHADL|COL19A1|COL17A1|TNR|WNT3A|LAMB4|NOX1|TGFB2|COL27A1|COL5A2|EGFL6|RXFP1|CYP1B1|COL11A2|LOXL2|RUNX1|ERCC2|MMP13|FLRT2|HAS2|FSCN1|COL22A1|MMP19
GOBP,Histone deacetylation,0.000108885017421603,0.0276241289198606,-0.477339149019623,-2.13228826789652,0,95,HOPX|TBL1Y|APLNR|VEGFA|SREBF1|LRRK2|MBD2|UCN|SIN3B|SIRT7|AKAP8L|ZBTB7B|RCOR3|BAZ2A|CAMK2D|SMARCAD1|TADA2A|SIN3A|HDAC7|BCL6|MIER3|RBBP4|SFPQ|MIER2|MTA1|MBIP|KDM5A|HDAC9|TBL1XR1|MIDEAS|CHD4|PER1|MBD3|MSL3
GOBP,Histone h3 k14 acetylation,5.63443768311922e-05,0.0204208120029621,-0.651857000207487,-2.15999194965878,2,22,BRD1|KAT7|GATA3|KMT2A|WBP2|TADA2A|ING5|BRPF1|MBIP|BRPF3
GOBP,Histone h3 k4 methylation,0.000305082677405577,0.0360660049116298,-0.408596408435682,-1.73765720019472,4,69,H1-3|H1-4|KMT2B|H1-2|GATA3|SMAD4|OGT|KMT2A|SETD1B|TET2|KDM1A|KMT2D|SNW1|KAT8|KANSL1|RTF1|WDR82|NELFA|SETMAR|PAXIP1|GCG
GOBP,Lipid storage,0.000152021891152326,0.029962564303979,-0.414687669441195,-1.8048051280837,1,79,CIDEA|APOB|APOC4|C3|DGAT2|LPL|CD36|PLIN5|APOE|SREBF1|ABCA1|PLIN2|LEP|ABCG1|OSBPL11|PNPLA2|NR1H3
GOBP,Lymph vessel development,2.30744381374314e-05,0.0146349623886658,-0.669243254423158,-2.38091146588739,0,29,SOX18|LGALS12|FLT4|TBX1|TIE1|CLEC14A|FOXC2|KDR|VEGFA|SVEP1|ACVR2B|NR2F2|FOXC1|TMEM204
GOBP,Lymph vessel morphogenesis,1.87814589437308e-05,0.0136138746686414,-0.676446791051196,-2.24147262755179,0,22,SOX18|LGALS12|FLT4|TIE1|CLEC14A|FOXC2|VEGFA|SVEP1|ACVR2B
GOBP,Macromolecule deacylation,0.000222222222222222,0.0344712043205954,-0.402956204113679,-1.88220143839508,0,129,IFNG|HOPX|TBL1Y|APLNR|VEGFA|SREBF1|LRRK2|MBD2|UCN|SIN3B|SIRT7|AKAP8L|ZBTB7B|RCOR3|BAZ2A|CAMK2D|SMARCAD1|PRKAA1|TADA2A|SIN3A|FNTA|HDAC7|BCL6|MIER3|RBBP4|SFPQ|BEX4|MIER2|NEK3|MTA1|MBIP|KDM5A|HDAC9|ABHD17A|TBL1XR1|MIDEAS|EP300|CHD4|PER1|MBD3|MSL3
GOBP,Microtubule based movement,2.66702226963595e-05,0.015036078884592,0.456298060436044,1.42770181301833,7,368,DRC1|DNAH17|SLC9C1|CFAP61|LDHC|DNAH11|DNAH5|DNAH2|DNAH3|TAC4|ENKUR|KIF5A|CABYR|CFAP100|CCDC65|DNAH12|DNAH8|KIF24|BICDL1|CCR6|EFCAB9|DNAI2|CFAP43|DNAI3|RSPH6A|DNAH9|NEFH|KLC3|ADCY10|BICDL2|PRDM14|QRICH2|DNAI1|SLC9B1|ROPN1L|KIF14|KIF4A|NEK10|RAB27B|CATSPERD|TCTE1|SLC9B2|KIF5C|SLC26A8|TTC29|ODAD2|TACR3|TTC21A|SLC22A14|PGAM4|TTLL8|RNASE10|AP3B2|NEURL1|KIF17|DLG2|SPAG6|CFAP46|KIF25|ATP1A4|TEKT5|PRSS55|HAP1|RSPH9|SPEF1|HSPA8|IQCG|CFAP97D1|DLGAP5|CFAP221|FMN2|DNAH10|CFAP206|MAP1B|TEKT1|MAFIP|TTLL1|UCHL1|PRKCZ|ODAD1|KIF18B|DRC7|CACNA1I|KIF20A|NEFL|SYBU|KIF3C|DYNC1I1|HSPB1|FEZ1|DNHD1|PLTP|KIF23|CELSR2|CFAP251|KIF2C|IFT172|KIF7|HYDIN|TRIM58
GOBP,Microtubule bundle formation,0.000129483361388062,0.0298635716219557,0.53825659454067,1.61828156502246,37,112,DRC1|DNAH17|DNAH5|DNAH2|CFAP100|CCDC65|RP1|DNAH8|LRGUK|DNAI2|CFAP43|TPPP3|DNAI3|RSPH6A|CFAP74|DNAI1|DNAJB13|ODAD2|NEURL1|SPAG6|DNAAF8|CFAP46|RSPH9|SPEF1|IQCG|CFAP97D1|MTCL1|CFAP206|MAP1B|TTLL1|FOXJ1|ODAD1|DRC7|KIF20A|LRRC49|RSPH1|HYDIN
GOBP,Negative regulation of cold induced thermogenesis,0.000571939231456658,0.0484900235892246,-0.4697481705539,-1.85281336906886,15,46,ADIPOQ|CIDEA|NOVA2|FOXC2|TLR4|ALDH1A1|NR1D1|ACVR2B|ADAMTS5|NR1H3|NOVA1|STK11|LNPEP|LGR4|DDIT3
GOBP,Negative regulation of lipid metabolic process,0.00029165856503986,0.0360660049116298,-0.378493969229404,-1.67876259404717,2,90,APOD|CIDEA|ASXL3|APOC1|DGAT2|ACADL|APOC2|PLIN5|APOE|CNR1|HCAR1|ADRA2A|HCAR2|ADORA1|PIK3IP1|DAB2IP|ORMDL1|NR0B1|PLGLB1
GOBP,Negative regulation of nervous system development,0.00021962427355048,0.0344712043205954,0.514296479823441,1.56155442191537,64,134,KIAA0319|MCF2|FSTL4|THY1|SOX11|EFNB3|DLL3|SYT4|DKK1|IL6|F2|DRD3|DCC|PTN|BRINP1|TMEM98|TRPC5|NOG|SEMA3D|MT3|ROBO2|CDKN2B|IL1B|PTPRS|SEMA4A|HES5|SEMA4G|DLX2|NTN1|DAB1|SEMA7A|LRP4|TLR2|TNF|TNR|SEMA5B|WNT3A|DAAM2|CDK5|LDLR|EPHB2|CDKL3|SEMA4D|SEMA3A|DUSP10|CDK5R1|PITX3|ELAPOR2|SEMA3B
GOBP,Negative regulation of platelet derived growth factor receptor signaling pathway,0.000292579918840875,0.0360660049116298,-0.801175342253773,-2.15715641008251,22,11,APOD|ADIPOQ|SNCA|LRP1|HGS
GOBP,Penile erection,6.08820592747729e-05,0.020420928030303,-0.853222205209906,-2.22745276581595,4,10,AVPR1A|CNR1|AVP|ADA|OXTR|EDNRB
GOBP,Peptidyl lysine acetylation,0.000585137507314219,0.0484900235892246,-0.34428760136591,-1.66523666762616,0,178,KLF15|SNCA|LDB1|BRD1|MSL1|KAT7|GATA3|SMAD4|TADA2B|MRGBP|MUC1|BRD8|OGT|NAA40|KMT2A|CTCF|WBP2|RAPGEF3|PRKAA1|DIP2A|TADA2A|SIN3A|MAPK3|ESCO1|MLLT1|ING5|BRPF1|BRD7|TAF10|CRTC2|MCM3AP|TWIST1|MECP2|MBIP|PHF20L1|KAT8|KANSL1|SPI1|KAT5|TAF9|BRPF3|EP300|APBB1|RPS6KA5|TAF6L|PER1|MBD3|TAF4|USP22|ATXN7|MSL3|ZNF451|PAXIP1|TAF1|THAP7
GOBP,Peptidyl lysine trimethylation,0.000522420548541576,0.0481079803244618,-0.441840384405503,-1.79743332656554,11,54,H1-3|H1-4|H1-2|OGT|KMT2A|SETD1B|TET2|ZNF274|BRD4|KMT2D|MECP2|NSD3|RTF1|SETD2|WDR82|KMT5C
GOBP,Positive regulation of fatty acid metabolic process,0.000525538677144073,0.0481079803244618,-0.544679978100546,-1.98366051232346,20,32,ADIPOQ|MLXIPL|APOC2|PLIN5|AVPR1A|AVP|ABCD2|MLYCD|NR1H3
GOBP,Positive regulation of lipid metabolic process,0.0005249343832021,0.0481079803244618,-0.327408357479445,-1.53748145087541,1,137,CCL21|ADIPOQ|IFNG|APOC1|MLXIPL|DGAT2|APOC2|PLIN5|AVPR1A|APOE|AVP|ADGRF5|ABCD2|SREBF1|NR1D1|NOD2|CCL19|FLT1|AGAP2|AGTR1|PDGFRB|ABCG1|STAR|TEK|ADORA1|MLYCD|PNPLA2|NR1H3
GOBP,Positive regulation of lipid storage,9.65101914762199e-05,0.0257733006079126,-0.635928281049056,-2.13280850805284,4,23,CIDEA|APOB|APOC4|C3|LPL|CD36|PLIN5|PLIN2|OSBPL11
GOBP,Positive regulation of protein deacetylation,0.000283144207522924,0.0360660049116298,-0.583351114594497,-2.0398457823987,12,27,IFNG|APLNR|VEGFA|SREBF1|LRRK2|AKAP8L|ZBTB7B|FNTA|BCL6
GOBP,Positive regulation of systemic arterial blood pressure,5.31279054323283e-05,0.0204208120029621,-0.81551639117677,-2.2587692379298,3,12,AVPR2|AVPR1A|SPX|AVP|ADRA1A|ADORA1|NR2F2
GOBP,Regulation of biomineralization,0.000195998872146841,0.0344712043205954,0.549554311546745,1.63509177167557,56,95,GREM1|ASPN|COMP|CFTR|FBN2|NELL1|ADGRV1|ACTN3|BMP6|HEY2|WNT4|PTN|TMEM119|BMP2|FGF23|PTH|CCL3|OMD|SOX9|MMP20|AMTN|ANKH|RFLNA|ECM1|CCN1|SLC8A1|BGLAP|FZD9|TGFB3|NOS3|TRPM4|ADRB2|MATN1|SRGN|ODAPH|UCMA|ATF4|RFLNB|WNT10B|DDR2|KL|ENPP1|SGMS2|BMPR1B
GOBP,Regulation of bone mineralization,0.000339408868718749,0.0387869531110265,0.56571321680604,1.65246462648269,96,75,GREM1|COMP|FBN2|NELL1|ADGRV1|ACTN3|BMP6|WNT4|PTN|TMEM119|BMP2|FGF23|PTH|CCL3|OMD|SOX9|ANKH|RFLNA|ECM1|CCN1|SLC8A1|BGLAP|FZD9|TGFB3|TRPM4|ADRB2|MATN1|SRGN|RFLNB|WNT10B|DDR2|KL|ENPP1|SGMS2|BMPR1B|MGP
GOBP,Regulation of cilium movement,0.000118330095160299,0.0285908048973027,0.679845660131615,1.81143678665994,30,34,DRC1|DNAH11|TAC4|CCDC65|CCR6|CFAP43|PRDM14|ODAD2|TACR3|PGAM4|RNASE10
GOBP,Regulation of dendrite extension,0.000212181627473117,0.0344712043205954,0.720447633093008,1.81634116484935,52,24,SYT2|CACNG7|SYT4|OSTN|RIMS1|UNC13A|CPNE9|CPNE5|RIMS2|PRKN|NEDD4L|SYT1|RASAL1|SMURF1|SYT17
GOBP,Regulation of fatty acid metabolic process,7.03680247695447e-05,0.0210027857459218,-0.433695430409905,-1.86996685750088,0,75,ADIPOQ|APOC1|MLXIPL|DGAT2|ACADL|APOC2|PLIN5|AVPR1A|CNR1|AVP|SNCA|ABCD2|SREBF1|PDK1|MLYCD|NR1H3
GOBP,Regulation of histone deacetylation,0.000431885488647581,0.0438277393879566,-0.492823759689031,-1.888171711524,13,40,APLNR|VEGFA|SREBF1|LRRK2|UCN|AKAP8L|ZBTB7B|CAMK2D|TADA2A|BCL6|MBIP|KDM5A
GOBP,Regulation of histone modification,0.000546149645002731,0.0481079803244618,-0.332834747093851,-1.60440552375511,0,174,IGF2|APLNR|SNCA|VEGFA|SREBF1|LRRK2|KAT7|GATA3|MTHFR|UCN|SMAD4|TADA2B|PAXBP1|MUC1|CDK9|TTLL12|OGT|AKAP8L|KMT2A|ZBTB7B|ATM|CAMK2D|CTCF|WBP2|ZNF274|RAPGEF3|BRD4|TADA2A|SIN3A|MAPK3|KDM3A|BRD7|NSD1|BCL6|TWIST1|KDM1A|MLLT6|SART3|SNW1|MECP2|MBIP|KDM5A|UBR5|KAT8|KANSL1|SPI1|NSD3|RTF1|RPS6KA5|NELFA|PHF1|ZNF451|PAXIP1|RRP8|THAP7|GCG
GOBP,Regulation of insulin like growth factor receptor signaling pathway,0.000538414431150768,0.0481079803244618,0.727313900113315,1.77622217252013,130,20,GHRHR|CILP|IGFBP3|TRIM72|BMP2|IGFBP1|WNT1|NKX3-1|CDH3|GH1|MYORG
GOBP,Regulation of lipid catabolic process,0.000577653078065687,0.0484900235892246,-0.443995325054592,-1.79628151842347,13,52,CIDEA|APOC1|LGALS12|APOC2|PLIN5|CNR1|HCAR1|ABCD2|ADRA2A|HCAR2|ADORA1|MLYCD|PNPLA2|THRA|PRKAA1|GPLD1|PIK3CG|TWIST1
GOBP,Regulation of lipid storage,3.84689363339104e-05,0.0195191382958261,-0.533118051239974,-2.12967786167116,0,49,CIDEA|APOB|APOC4|C3|LPL|CD36|PLIN5|SREBF1|ABCA1|PLIN2|LEP|ABCG1|OSBPL11|PNPLA2|NR1H3
GOBP,Regulation of membrane potential,0.000410042371045008,0.0424603059322933,0.431200536842449,1.35041344883659,122,389,GRIK4|GLRA1|SLC8A2|POPDC3|CFTR|NRCAM|TAFA4|CHRNB4|HCN2|GRID2|GRIN2A|SLC26A5|KCNH4|SCN8A|KCNK9|KCNH3|IGSF11|RIMS1|KCNMA1|KCNK10|CNR2|SLC8A3|ACTN2|NOS1AP|GRM1|CUX2|INSYN2A|GRIN3A|NPPA|SCN2B|OPRM1|RYR2|GABRB3|MLLT11|KCNK13|KCNN4|CACNA1G|KCNMB2|RIMS2|CTNNA3|HCN1|GABRR3|GABRR1|SHANK1|TRPC5|PMAIP1|CXADR|SCN11A|RNF122|GRIN2D|GABRG3|NTSR2|KCNH7|ATP1B2|PYCR1|GRIK1|SLC26A3|KCNMB4|GLRB|CHRNA7|ATP1A4|ATP1A3|CLCN1|GABRA1|KCNC2|CCN6|KCNE1|UCP2|KCNQ1|GLRA3|ATP1B1|CHRNA3|NTSR1|GABRA3|CACNB2|NLGN3|RGS7BP|STX1B|GRIK3|SLC8A1|KCNK4|FGF12|KCNH1|TNF|PRKCZ|FZD9|KCNJ5|ZACN|CACNA1I|CHRNB3|HCN4|CACNG2|GLRA2|AKAP6|CDK5|DLG4|GPER1|SCN2A|GCLM|GRIN2B|NTRK2|RELN|SCN4A|PIP5KL1|TRPM4|TMEM25|CHRNA5|EHD3|ASIC2|SCN1B|GRIN2C|ADRB2|KCNJ2|DSP|CACNA1D|HSH2D|GRIA1|GRIA3|BCL2|PRKN|PID1|NEDD4L|CHRNA10|P2RX1
GOBP,Regulation of ossification,0.000300239850698911,0.0360660049116298,0.531914055900797,1.59668049183578,87,109,GREM1|COMP|SOX11|FBN2|DKK1|CALCA|NELL1|ADGRV1|ACTN3|BMP6|WNT4|PTN|TMEM119|BMP2|FGF23|PTH|CCL3|OMD|SOX9|GDF10|ANKH|MDK|RFLNA|ECM1|CCN1|SLC8A1|LRP4|BGLAP|FZD9|TGFB2|TGFB3|TRPM4|SFRP1|ADRB2|MATN1|EGR2|SRGN|BCL2|RFLNB|WNT10B|RUNX2|DDR2|KL|ENPP1|SGMS2|BMPR1B|WNT5A
GOBP,Regulation of protein deacetylation,4.66613783771173e-05,0.0202602031154098,-0.471874014670951,-1.94063160962256,0,57,IFNG|APLNR|VEGFA|SREBF1|LRRK2|UCN|AKAP8L|ZBTB7B|CAMK2D|PRKAA1|TADA2A|FNTA|BCL6|BEX4|NEK3|MBIP|KDM5A|EP300
GOBP,Regulation of sequestering of triglyceride,1.48893719662905e-05,0.0136138746686414,-0.794946500617033,-2.3608295422041,0,15,CIDEA|APOC4|LPL|PLIN5|PLIN2|OSBPL11|PNPLA2
GOBP,Regulation of t cell chemotaxis,0.00014367816091954,0.029962564303979,-0.708882047208924,-2.18496899949394,8,17,CCL21|XCL2|CCR2|XCL1|S100A7|CCL5|ADAM10|TNFSF14
GOBP,Regulation of trans synaptic signaling,9.00084007840732e-05,0.0253723680876882,0.441388885716212,1.38255252785826,26,393,GRIK4|SLC8A2|RAB26|PRKCG|SLC7A11|NTNG1|CACNG7|CA2|DGKI|CHRNB4|CDH1|GRID2|GRIN2A|CSPG5|CACNA1B|SYT4|DKK1|NGF|ADCY8|IGSF11|RIMS1|CNR2|BRSK1|CACNG5|RASGRF1|SLC8A3|GRM7|UNC13A|RAB3A|GRM1|CUX2|DRD3|DLGAP1|CCL2|GRIN3A|BDNF|SCT|DCC|PTN|SCGN|ACHE|DLGAP2|HOMER1|NPTX2|CPLX4|SLC24A1|NPTX1|RIMS2|SHANK1|JPH4|SYN3|GRIN2D|TUBB2B|CDC20|UNC13C|JPH3|NEURL1|GRIK1|KCNMB4|EPHA4|IL1B|CHRNA7|SNAP25|LRFN2|SYN1|PHF24|PTGS2|AKAP12|HAP1|EPHB1|ADCY1|SERPINE2|SLC4A10|CHRNA3|CACNG4|CACNB2|KMO|NLGN3|PLK2|ARC|MAP1B|STX1B|PTPRD|GRIK3|CEL|TNF|PRKCZ|CALB2|SLC6A1|ELAVL4|TNR|NSG1|CRHR2|WNT3A|CHRNB3|CACNG3|CACNG2|CYP46A1|PRKCE|LZTS1|CDK5|NPTXR|RASGRF2|DLG4|GPER1|GRIN2B|NTRK2|RELN|EPHB2|GRID2IP|CACNG8|SORCS2|ERC1|TMEM25|CHRNA5|PLA2G6|SLC12A2|GRIN2C|ADRB2|EGR2|SRGN|HTR2A|GRIA1|S100B|PRKN|DBN1|ERC2|SYT1|P2RX1
GOBP,Regulation of triglyceride metabolic process,0.000538710173926428,0.0481079803244618,-0.540270951300975,-1.98202008455937,20,33,C3|DGAT2|APOC2|PLIN5|APOE|SREBF1|GNB3|PNPLA2|NR1H3|THRSP|GPLD1|PIK3CG
GOBP,Regulation of vasoconstriction,0.000261210274270788,0.0360660049116298,-0.453657115581408,-1.84550450153343,5,54,AVPR2|ATP1A2|AVPR1A|ADRA2B|KCNA5|AVP|ADRA2A|HRH2|OXTR|EDN1|SMTNL2|LEP|ADRA1A|ECE1|AGTR1|F2R|BDKRB2|SNTA1|TACR1|CD38|TBXA2R
GOBP,Renal system vasculature development,0.000253818819511745,0.0360660049116298,-0.578802675396514,-2.05915848569242,10,29,FOXC2|CD34|CFLAR|NOTCH3|GPR4|PDGFRB|TEK|PDGFRA|ACTA2|NOTCH1|BMP7|IL6R|PECAM1
GOBP,Retinol metabolic process,0.000549913846830663,0.0481079803244618,-0.468124896037575,-1.85363023728711,14,47,ADH1B|LIPE|ADH1C|ADH4|DGAT2|RDH16|CYP3A7|CYP1A1|ALDH1A1|DHRS3|PNPLA2|RDH14|CYP2D6
GOBP,Sensory perception of light stimulus,3.34914128017576e-06,0.00571829131955714,0.519750091695774,1.59924428272328,0,187,TULP2|GLRA1|COL2A1|NDP|SLC45A2|RP1|TGFBI|USH2A|RIMS1|ADGRV1|OPN1SW|CRYBA1|GUCY2D|CRYBB2|PDE6G|RPGRIP1|PDC|ATP8A2|BFSP2|GRK7|TRPM1|PDE6C|RS1|RDH8|CNGB3|PDE6A|MYO3B|GJA3|CPLX4|SLC24A1|TYR|ABCA4|LUM|TULP1|IMPG1|COL1A1|GLRB|LCTL|CRX|AIPL1|USH1C|CDH23|PRPH2|PCDH15|POU6F2|CDH3|VAX2|SLC4A10|CACNA1F|RLBP1|CACNB2|RGS16|PPEF2|RRH|MYO3A|KERA|SEMA5B|GPR143|MIP|NYX|RPE65|GNAT2
